Patient_ID,Angular_Mean,Angular_Variance,GLCM_Entropy,GLCM_Homogeneity,LBP_Entropy,LBP_Mean,LBP_Variance,Spectral_Entropy,Statistical_Entropy
LUNG1-304,55.28543989186211,2893.666737652632,,,,,,6.243161921458097,6.045124684018793
LUNG1-305,78.1087117839023,1494.4935021841702,,,,,,5.167607221038479,7.463342153063892
LUNG1-306,68.63786972890622,3320.2024150372035,,,,,,6.471632520479521,6.570272649505672
LUNG1-307,72.5668830843267,1607.194352377876,,,,,,4.793672270631693,6.814506060622639
LUNG1-308,73.48080617619752,2780.9700760908445,,,,,,6.158672266277866,4.958212911598167
LUNG1-309,81.0920559907253,2560.076766372453,,,,,,6.72812289108096,6.022079175145854
LUNG1-310,69.13075886388599,1823.0987182125816,,,,,,7.183201981384398,5.246622016121918
LUNG1-311,67.41821062843415,2564.503232694832,,,,,,5.069835409874623,7.336896557659946
LUNG1-312,73.97951611927174,2259.303681524483,,,,,,7.294522011967795,4.854584324334105
LUNG1-313,75.09662144359895,2131.756256838576,,,,,,5.863101535655001,6.896282108762609
LUNG1-314,78.22134061608536,2077.865647207409,,,,,,6.559984481564667,5.169684188542147
LUNG1-315,73.0565229923227,2099.469231149133,,,,,,4.775998791971946,6.985536898042438
LUNG1-316,71.91855694518696,2311.526339431908,,,,,,7.212233840192368,5.088292831316166
LUNG1-317,89.52580529677296,1899.3399710400424,,,,,,6.347554993939813,6.419195866270111
LUNG1-318,80.6023816341454,2751.224805171168,,,,,,6.656030081503589,6.808649723980604
LUNG1-319,77.73717247477357,2857.9392473723383,,,,,,5.793804798150512,5.822962290008219
LUNG1-320,67.44970117934005,1731.6780313214867,,,,,,6.606301694898709,5.652876516492757
LUNG1-321,84.7587688021426,2057.6815308868718,,,,,,5.503331303182284,7.319646104711641
LUNG1-322,50.45106242960697,3492.0616702612792,,,,,,5.685919674194202,6.264962934867956
LUNG1-323,57.866446332983166,3017.6846585184403,,,,,,5.339119955312287,5.908035073001381
LUNG1-324,64.43747224567745,1911.3932273539112,,,,,,5.08526376225624,5.2265565636363664
LUNG1-325,40.44055750329871,2082.8962943671886,,,,,,4.582446513805526,7.134587074809948
LUNG1-326,69.54390408018548,3124.748614593208,,,,,,4.430838026973694,7.540086475518608
LUNG1-327,69.9678279209685,2832.380001693586,,,,,,7.597193461439783,4.870068796007976
LUNG1-328,57.977454005844216,1819.333413849528,,,,,,4.560170918774441,6.971612555839972
LUNG1-329,75.55163848468042,1726.976248092503,,,,,,5.173121095035391,6.5964821495735055
LUNG1-330,85.59332307411947,1905.5895487467249,,,,,,8.052886015432023,5.816234696474126
LUNG1-331,80.04651508136031,1965.829951375908,,,,,,6.4321193968361285,5.286722542056499
LUNG1-332,67.18474551722542,2116.3683499275808,,,,,,6.223318150798299,7.215670022292645
LUNG1-333,63.10147642931406,2017.563646793018,,,,,,5.599981478994884,7.581084555083054
LUNG1-334,84.76974925745023,2148.059818467267,,,,,,7.155903975195121,7.3811894163034815
LUNG1-335,81.41340006946056,2340.2281781449005,,,,,,7.661599458337157,5.521352965704481
LUNG1-336,87.72243553993731,1745.586896843248,,,,,,5.88021005476797,4.862316988306062
LUNG1-337,78.10231488411654,2791.1954355316825,,,,,,6.567761033463546,5.957419267684168
LUNG1-338,47.81231701437002,1409.2631529156058,,,,,,5.296807358534405,6.311318825277626
LUNG1-339,79.42423689046076,1984.1465785000476,,,,,,6.006866247899111,5.496822590956858
LUNG1-340,68.99938354307493,1890.8505678859908,,,,,,7.331018202040265,5.314494692588813
LUNG1-341,78.44882722378254,2277.0140424121164,,,,,,5.830710606037743,7.047308657846018
LUNG1-342,71.19057371374561,2685.075747014883,,,,,,6.363790229270894,7.06269355853369
LUNG1-343,66.32492500999898,2080.915656246565,,,,,,6.243690733638555,3.923168592738581
LUNG1-344,83.8913292294319,1904.3329334633809,,,,,,6.270476649904714,5.197822359410488
LUNG1-345,60.66376895412133,2159.138914932759,,,,,,5.809579453767285,6.01003710598201
LUNG1-346,67.04297052254059,2720.082655433156,,,,,,5.848841447680163,7.524023096676401
LUNG1-347,80.70728488417528,2463.297364773153,,,,,,5.406020939128166,7.5183419010789825
LUNG1-348,70.27180480471996,2307.311779612513,,,,,,6.796706888125047,5.849776212400894
LUNG1-349,85.14843531510832,2206.823098118962,,,,,,8.617084213932882,5.495730742018484
LUNG1-350,59.12461711731297,2437.932160090322,,,,,,5.823070591862754,6.831022503182577
LUNG1-351,75.27512560510014,2089.667136423136,,,,,,6.963087819223025,5.610887685361119
LUNG1-352,80.23423645553969,2280.32482664997,,,,,,6.955835750442699,5.239153118832439
LUNG1-353,70.48970923068917,2534.540939639825,,,,,,6.8649608423447965,5.088558953328355
LUNG1-354,76.1789160926403,1891.9328465259669,,,,,,6.355582918412476,6.165275208738275
LUNG1-355,76.36502637887597,3118.090374731664,,,,,,6.389845934089568,6.824984665020828
LUNG1-356,89.6669618119365,2129.664571257945,,,,,,6.40892908156606,6.240333679004704
LUNG1-357,88.7006165521579,1252.1026829657444,,,,,,5.489333442424263,5.223177470658429
LUNG1-358,75.85784156271892,2242.297448718845,,,,,,7.366125883229675,6.151452251513796
LUNG1-359,98.54590351219336,1999.724435731242,,,,,,5.483775662419586,7.317952997774507
LUNG1-360,74.29983815264569,2296.036476656491,,,,,,6.762877988698123,6.650093686578316
LUNG1-361,84.25823780579759,2321.310162882876,,,,,,6.781598406513622,5.046877726033591
LUNG1-362,78.64326071214722,2797.1347124906056,,,,,,5.497584739587352,6.180262870247641
LUNG1-363,71.46253111825294,2551.8627203969813,,,,,,5.571796025632422,6.270660082058416
LUNG1-364,69.68903360705927,1982.1462775180976,,,,,,6.559299280824519,4.837839498446902
LUNG1-365,69.54139192478175,3141.717507145646,,,,,,5.159290259591703,4.708218150633491
LUNG1-366,81.71741997223155,2339.2188394719947,,,,,,5.252583741306053,6.690314364049223
LUNG1-367,67.99580725244766,2360.808376253274,,,,,,8.60356833817353,5.022576306393361
LUNG1-368,70.21860895326539,2481.6545669541333,,,,,,7.468637436999349,5.661841653307438
LUNG1-369,85.98458633514757,1803.6200359880893,,,,,,6.19975505390852,7.206885384860726
LUNG1-370,72.898265566645,2185.7554827232284,,,,,,6.6132610387728885,5.7803575609044735
LUNG1-371,89.6750953856208,2041.448473982012,,,,,,6.37252578557886,6.5360577681935474
LUNG1-372,70.77871637434262,2518.6783795432248,,,,,,6.102617308666143,7.704466782590536
LUNG1-373,74.08369036150833,2705.639681910501,,,,,,6.297391964321919,6.03578426237458
LUNG1-374,59.79407626579454,2711.5678489763195,,,,,,6.166139083158682,5.995032117574661
LUNG1-375,77.51159099610115,1854.3495368322644,,,,,,7.939375414706356,4.5670896472577045
LUNG1-376,83.82706637986192,2049.5238998923787,,,,,,9.5355713810525,4.994290985893088
LUNG1-377,75.4470602267418,2033.0099964993624,,,,,,7.393406133803249,4.288193867249287
LUNG1-378,56.542165742521554,2034.508208346669,,,,,,6.301488573676033,5.779337738111531
LUNG1-379,64.07547279824323,3033.3554551507614,,,,,,5.209266188578864,7.195991000770693
LUNG1-380,86.17755249814482,2448.0033268916404,,,,,,6.343190103689901,5.569894250866038
LUNG1-381,75.87625268050039,1949.8452958764328,,,,,,6.059099078714779,3.979867247745702
LUNG1-382,50.44708935797257,1610.1725908515018,,,,,,5.371194252163601,6.190567755897157
LUNG1-383,43.532975552712266,2087.7975586031225,,,,,,4.430478963623291,6.946726444976523
LUNG1-384,74.47817565342899,2374.5183628143686,,,,,,5.631184593370046,6.0743309957775935
LUNG1-385,72.26048018774806,2246.758408456941,,,,,,5.206143483915502,7.227062525883143
LUNG1-386,83.74340127521079,1476.6979727310395,,,,,,5.9104207395710455,6.993432267793796
LUNG1-387,74.55048114103934,2586.8859022693914,,,,,,6.506510173939451,5.144319395739766
LUNG1-388,73.20420410222808,960.0926263021034,,,,,,4.078389652996138,7.607485013842316
LUNG1-389,83.53903514319572,1891.7320679744107,,,,,,6.55826089419999,6.628180606607088
LUNG1-390,44.139860705111566,2010.0246660689832,,,,,,5.593734923297512,6.518612455694448
LUNG1-391,57.96826305764664,2180.6662065507667,,,,,,6.287136288513487,6.849195797801444
LUNG1-392,75.0254142509656,1976.502062509422,,,,,,8.677985379558736,7.030555189519532
LUNG1-393,68.81056661321342,3291.480123286431,,,,,,6.076845969221322,4.92548811572207
LUNG1-394,69.96736820840384,3303.750531303118,,,,,,4.63845578802242,6.2269679992212925
LUNG1-395,75.05949838048356,3114.409617665348,,,,,,5.018901678436269,7.168383823972854
LUNG1-396,85.9168254544293,2625.907787318896,,,,,,7.772543905264661,3.546168410024116
LUNG1-397,78.16822898121036,2382.638643118248,,,,,,6.483783927416202,6.646139271919922
LUNG1-398,76.08514816064744,2893.4850417730463,,,,,,5.992847613518589,6.1819351784370085
LUNG1-399,61.02271113050439,3001.810058834601,,,,,,5.038076580440531,7.42440203987125
LUNG1-400,63.72872637371778,2124.0409378428108,,,,,,6.1438617002532405,4.42790110290896
LUNG1-401,79.53430416797491,2376.472289576172,,,,,,6.728625121017797,5.031440158426308
LUNG1-402,66.55581178037359,2064.1932109419145,,,,,,5.92640312578631,5.848755645787106
LUNG1-403,86.57999035283646,1831.3573956909056,,,,,,7.70066367867638,5.861672769408774
LUNG1-404,87.57002802494193,1586.8625866592477,,,,,,6.125959742447265,6.343587021407769
LUNG1-405,79.01018522798697,2308.160787727332,,,,,,7.162448952041422,6.273086017008268
LUNG1-406,70.25084424929216,2838.098144163216,,,,,,6.077058395772278,6.5174854325748885
LUNG1-407,81.96395824799858,2217.423380389808,,,,,,6.284034862084194,6.207873658790306
LUNG1-408,75.11346726883075,1547.0838055375827,,,,,,6.235504882376094,5.449008427647077
LUNG1-409,86.30594438495747,1881.7722902301296,,,,,,7.1373181828398256,4.208812542482237
LUNG1-410,66.84474239045853,2476.014201416297,,,,,,7.734209728864873,5.108061139660344
LUNG1-411,72.031863633277,3242.071388162175,,,,,,6.114355368737231,6.7629031987873205
LUNG1-412,74.35227355416092,3992.327631916809,,,,,,5.355482215716883,4.732669630780299
LUNG1-413,75.83500056860933,2536.99526400628,,,,,,5.378299716485929,7.028856290223321
LUNG1-414,87.78108780419912,1377.5128698559895,,,,,,5.246859304247467,6.616495374207452
LUNG1-415,70.55481376152073,2403.5189565094865,,,,,,5.05536095956874,7.335913521192781
LUNG1-416,77.25409066506782,2614.8801274619677,,,,,,6.5468771780757615,5.232461866988145
LUNG1-417,81.14157865073784,2676.51684681616,,,,,,7.139029622662548,5.073616600030949
LUNG1-418,72.34775437652411,2962.4143933643936,,,,,,6.740002775870918,3.9968512772751423
LUNG1-419,86.38126429310802,2927.136011435401,,,,,,6.998792446721409,5.597031845073552
LUNG1-420,81.41379971325944,2603.741684096233,,,,,,6.556971012420639,6.360531820771675
LUNG1-421,66.50281353193834,2310.089341304954,,,,,,5.506707495001094,6.193802493174773
LUNG1-422,65.24375197338267,2648.4769980410924,,,,,,6.431453792464183,6.527386144946547
